,Bal,Brick,Dist,District,Floor,Kitsp,Livesp,Metrdist,New,Nfloors,Price,Totsp,Walk,lat,lon,rooms
263,0,,4079.27936420631,1,2,–,23.7,6,1,,5496232,23.7,1.0,55.775753,37.671938,1
264,1,,5009.252172431727,1,1,9.6,20,10,0,1,5550000,37.4,1.0,55.775793,37.689042,1
265,1,1.0,5946.396384580566,1,3,6,16,,0,5,5999000,30,,55.756356,37.522477,1
266,0,,5918.272658376745,1,1,10,20,13,0,1,6000000,35,1.0,55.753387,37.522998,1
267,1,0.0,4221.847929077985,1,1,9.6,20.1,10,0,2,6000000,35.1,0.0,55.737988,37.677301,1
268,1,1.0,4036.161279049734,1,2,8,21,12,0,5,6100000,34,1.0,55.770613,37.558796,1
269,1,0.0,4221.847929077985,1,1,10,20,10,0,2,6100000,36,1.0,55.737988,37.677301,1
270,0,1.0,4079.27936420631,1,4,–,15,6,1,4,6258687,25.5,1.0,55.775753,37.671938,1
271,0,,4079.27936420631,1,4,–,25.5,6,1,,6258687,25.5,1.0,55.775753,37.671938,1
272,0,,4079.27936420631,1,2,–,32.6,6,1,,6285999,32.6,1.0,55.775753,37.671938,1
273,0,1.0,4079.27936420631,1,3,–,17,6,1,4,6325576,30,1.0,55.775753,37.671938,1
274,0,1.0,4101.4864724919,1,3,–,29.5,5,0,6,6325576,29.5,1.0,55.775824,37.67228,1
275,0,,4079.27936420631,1,3,–,22.3,6,1,,6355668,22.3,1.0,55.775753,37.671938,1
276,0,1.0,4079.27936420631,1,3,–,18,6,1,4,6437035,33.5,1.0,55.775753,37.671938,1
277,0,1.0,4079.27936420631,1,4,–,16,6,1,4,6449418,28.5,1.0,55.775753,37.671938,1
278,0,,4079.27936420631,1,4,–,29.5,6,1,,6449418,29.5,1.0,55.775753,37.671938,1
279,0,,4079.27936420631,1,3,–,28.2,6,1,,6467402,28.2,1.0,55.775753,37.671938,1
280,0,,2409.4656346361157,1,4,–,41,10,1,1,38050631,59.7,1.0,55.741531,37.646848,1
281,0,1.0,2950.6507944528284,1,3,14,28,7,1,1,21000000,73,1.0,55.751928,37.664211,2
282,0,,999.4509267710232,1,6,10,96,4,0,6,71440000,125,1.0,55.749983,37.604969,4
283,1,1.0,3716.069853090493,1,1,–,1,9,0,0,1730000,194.2,1.0,55.722142,37.618569,5
284,0,,4079.27936420631,1,3,–,22.7,6,1,,4403057,22.7,1.0,55.775753,37.671938,1
285,0,,4079.27936420631,1,2,–,17.3,6,1,,4585315,17.3,1.0,55.775753,37.671938,1
286,0,1.0,4079.27936420631,1,2,–,10,6,1,5,4814581,17.3,1.0,55.775753,37.671938,1
287,0,1.0,4124.346867407559,1,2,–,17.3,5,0,6,4814581,17.3,1.0,55.776294,37.672163,1
288,0,,4491.400014214087,1,1,7,20,4,0,9,5300000,32,1.0,55.730101,37.673214,1
289,0,1.0,4079.27936420631,1,5,–,10,6,1,5,5377566,18.3,1.0,55.775753,37.671938,1
290,0,1.0,4124.346867407559,1,2,–,23.7,5,0,6,5496232,23.7,1.0,55.776294,37.672163,1
291,0,,4079.27936420631,1,2,–,23.7,6,1,,5496232,23.7,1.0,55.775753,37.671938,1
292,1,,5009.252172431727,1,1,9.6,20,10,0,1,5550000,37.4,1.0,55.775793,37.689042,1
293,1,1.0,5946.396384580566,1,3,6,16,,0,5,5999000,30,,55.756356,37.522477,1
294,0,,5918.272658376745,1,1,10,20,13,0,1,6000000,35,1.0,55.753387,37.522998,1
295,1,0.0,4221.847929077985,1,1,9.6,20.1,10,0,2,6000000,35.1,0.0,55.737988,37.677301,1
296,1,1.0,4036.161279049734,1,2,8,21,12,0,5,6100000,34,1.0,55.770613,37.558796,1
297,1,0.0,4221.847929077985,1,1,10,20,10,0,2,6100000,36,1.0,55.737988,37.677301,1
298,0,1.0,4079.27936420631,1,4,–,15,6,1,4,6258687,25.5,1.0,55.775753,37.671938,1
299,0,,4079.27936420631,1,4,–,25.5,6,1,,6258687,25.5,1.0,55.775753,37.671938,1
300,0,,4079.27936420631,1,2,–,32.6,6,1,,6285999,32.6,1.0,55.775753,37.671938,1
301,0,1.0,4079.27936420631,1,3,–,17,6,1,4,6325576,30,1.0,55.775753,37.671938,1
302,0,1.0,4101.4864724919,1,3,–,29.5,5,0,6,6325576,29.5,1.0,55.775824,37.67228,1
303,0,,4079.27936420631,1,3,–,22.3,6,1,,6355668,22.3,1.0,55.775753,37.671938,1
304,0,1.0,4079.27936420631,1,3,–,18,6,1,4,6437035,33.5,1.0,55.775753,37.671938,1
305,0,1.0,4079.27936420631,1,4,–,16,6,1,4,6449418,28.5,1.0,55.775753,37.671938,1
306,0,,4079.27936420631,1,4,–,29.5,6,1,,6449418,29.5,1.0,55.775753,37.671938,1
307,0,,4079.27936420631,1,3,–,28.2,6,1,,6467402,28.2,1.0,55.775753,37.671938,1
308,0,,2409.4656346361157,1,3,–,–,6,1,1,79562148,131.4,1.0,55.741531,37.646848,3
309,0,1.0,4121.62098264676,1,1,–,–,10,0,0,213750000,225,1.0,55.72961,37.570474,5
310,0,1.0,3295.4448147359903,1,2,15,50,10,1,7,23020800,65,1.0,55.764951,37.667456,2
311,1,1.0,3716.069853090493,1,1,–,1,9,0,0,1730000,194.2,1.0,55.722142,37.618569,5
312,0,,4079.27936420631,1,3,–,22.7,6,1,,4403057,22.7,1.0,55.775753,37.671938,1
313,0,,4079.27936420631,1,2,–,17.3,6,1,,4585315,17.3,1.0,55.775753,37.671938,1
314,0,1.0,4079.27936420631,1,2,–,10,6,1,5,4814581,17.3,1.0,55.775753,37.671938,1
315,0,1.0,4124.346867407559,1,2,–,17.3,5,0,6,4814581,17.3,1.0,55.776294,37.672163,1
316,0,,4491.400014214087,1,1,7,20,4,0,9,5300000,32,1.0,55.730101,37.673214,1
317,0,1.0,4079.27936420631,1,5,–,10,6,1,5,5377566,18.3,1.0,55.775753,37.671938,1
318,0,1.0,4124.346867407559,1,2,–,23.7,5,0,6,5496232,23.7,1.0,55.776294,37.672163,1
319,0,,4079.27936420631,1,2,–,23.7,6,1,,5496232,23.7,1.0,55.775753,37.671938,1
320,1,,5009.252172431727,1,1,9.6,20,10,0,1,5550000,37.4,1.0,55.775793,37.689042,1
321,1,1.0,5946.396384580566,1,3,6,16,,0,5,5999000,30,,55.756356,37.522477,1
322,0,,5918.272658376745,1,1,10,20,13,0,1,6000000,35,1.0,55.753387,37.522998,1
323,1,0.0,4221.847929077985,1,1,9.6,20.1,10,0,2,6000000,35.1,0.0,55.737988,37.677301,1
324,1,1.0,4036.161279049734,1,2,8,21,12,0,5,6100000,34,1.0,55.770613,37.558796,1
325,1,0.0,4221.847929077985,1,1,10,20,10,0,2,6100000,36,1.0,55.737988,37.677301,1
326,0,1.0,4079.27936420631,1,4,–,15,6,1,4,6258687,25.5,1.0,55.775753,37.671938,1
327,0,,4079.27936420631,1,4,–,25.5,6,1,,6258687,25.5,1.0,55.775753,37.671938,1
328,0,,4079.27936420631,1,2,–,32.6,6,1,,6285999,32.6,1.0,55.775753,37.671938,1
329,0,1.0,4079.27936420631,1,3,–,17,6,1,4,6325576,30,1.0,55.775753,37.671938,1
330,0,1.0,4101.4864724919,1,3,–,29.5,5,0,6,6325576,29.5,1.0,55.775824,37.67228,1
331,0,,4079.27936420631,1,3,–,22.3,6,1,,6355668,22.3,1.0,55.775753,37.671938,1
332,0,1.0,4079.27936420631,1,3,–,18,6,1,4,6437035,33.5,1.0,55.775753,37.671938,1
333,0,1.0,4079.27936420631,1,4,–,16,6,1,4,6449418,28.5,1.0,55.775753,37.671938,1
334,0,,4079.27936420631,1,4,–,29.5,6,1,,6449418,29.5,1.0,55.775753,37.671938,1
335,0,,4079.27936420631,1,3,–,28.2,6,1,,6467402,28.2,1.0,55.775753,37.671938,1
336,1,1.0,1940.8226852260914,1,3,25,90,10,0,9,159341000,145,1.0,55.738252,37.61344,3
337,1,1.0,4126.20425113886,1,6,15,100,7,0,1,133846440,147,1.0,55.723699,37.583697,4
338,1,1.0,2559.3716386504734,1,5,8.5,53.3,5,0,5,18500000,74,1.0,55.773768,37.592482,4
339,1,1.0,3716.069853090493,1,1,–,1,9,0,0,1730000,194.2,1.0,55.722142,37.618569,5
340,0,,4079.27936420631,1,3,–,22.7,6,1,,4403057,22.7,1.0,55.775753,37.671938,1
341,0,,4079.27936420631,1,2,–,17.3,6,1,,4585315,17.3,1.0,55.775753,37.671938,1
342,0,1.0,4079.27936420631,1,2,–,10,6,1,5,4814581,17.3,1.0,55.775753,37.671938,1
343,0,1.0,4124.346867407559,1,2,–,17.3,5,0,6,4814581,17.3,1.0,55.776294,37.672163,1
344,0,,4491.400014214087,1,1,7,20,4,0,9,5300000,32,1.0,55.730101,37.673214,1
345,0,1.0,4079.27936420631,1,5,–,10,6,1,5,5377566,18.3,1.0,55.775753,37.671938,1
346,0,1.0,4124.346867407559,1,2,–,23.7,5,0,6,5496232,23.7,1.0,55.776294,37.672163,1
347,0,,4079.27936420631,1,2,–,23.7,6,1,,5496232,23.7,1.0,55.775753,37.671938,1
348,1,,5009.252172431727,1,1,9.6,20,10,0,1,5550000,37.4,1.0,55.775793,37.689042,1
349,1,1.0,5946.396384580566,1,3,6,16,,0,5,5999000,30,,55.756356,37.522477,1
350,0,,5918.272658376745,1,1,10,20,13,0,1,6000000,35,1.0,55.753387,37.522998,1
351,1,0.0,4221.847929077985,1,1,9.6,20.1,10,0,2,6000000,35.1,0.0,55.737988,37.677301,1
352,1,1.0,4036.161279049734,1,2,8,21,12,0,5,6100000,34,1.0,55.770613,37.558796,1
353,1,0.0,4221.847929077985,1,1,10,20,10,0,2,6100000,36,1.0,55.737988,37.677301,1
354,0,1.0,4079.27936420631,1,4,–,15,6,1,4,6258687,25.5,1.0,55.775753,37.671938,1
355,0,,4079.27936420631,1,4,–,25.5,6,1,,6258687,25.5,1.0,55.775753,37.671938,1
356,0,,4079.27936420631,1,2,–,32.6,6,1,,6285999,32.6,1.0,55.775753,37.671938,1
357,0,1.0,4079.27936420631,1,3,–,17,6,1,4,6325576,30,1.0,55.775753,37.671938,1
358,0,1.0,4101.4864724919,1,3,–,29.5,5,0,6,6325576,29.5,1.0,55.775824,37.67228,1
359,0,,4079.27936420631,1,3,–,22.3,6,1,,6355668,22.3,1.0,55.775753,37.671938,1
360,0,1.0,4079.27936420631,1,3,–,18,6,1,4,6437035,33.5,1.0,55.775753,37.671938,1
361,0,1.0,4079.27936420631,1,4,–,16,6,1,4,6449418,28.5,1.0,55.775753,37.671938,1
362,0,,4079.27936420631,1,4,–,29.5,6,1,,6449418,29.5,1.0,55.775753,37.671938,1
363,0,,4079.27936420631,1,3,–,28.2,6,1,,6467402,28.2,1.0,55.775753,37.671938,1
364,0,1.0,3716.069853090493,1,7,8,38.5,7,0,1,38000000,54.2,1.0,55.722142,37.618569,2
365,1,1.0,1512.9235561368941,1,2,7.6,41.8,6,0,3,23000000,62.6,1.0,55.753387,37.641369,3
366,0,1.0,2403.3156695580087,1,2,–,58,6,1,1,67854154,118,1.0,55.741432,37.646568,3
367,1,1.0,3716.069853090493,1,1,–,1,9,0,0,1730000,194.2,1.0,55.722142,37.618569,5
368,0,,4079.27936420631,1,3,–,22.7,6,1,,4403057,22.7,1.0,55.775753,37.671938,1
369,0,,4079.27936420631,1,2,–,17.3,6,1,,4585315,17.3,1.0,55.775753,37.671938,1
370,0,1.0,4079.27936420631,1,2,–,10,6,1,5,4814581,17.3,1.0,55.775753,37.671938,1
371,0,1.0,4124.346867407559,1,2,–,17.3,5,0,6,4814581,17.3,1.0,55.776294,37.672163,1
372,0,,4491.400014214087,1,1,7,20,4,0,9,5300000,32,1.0,55.730101,37.673214,1
373,0,1.0,4079.27936420631,1,5,–,10,6,1,5,5377566,18.3,1.0,55.775753,37.671938,1
374,0,1.0,4124.346867407559,1,2,–,23.7,5,0,6,5496232,23.7,1.0,55.776294,37.672163,1
375,0,,4079.27936420631,1,2,–,23.7,6,1,,5496232,23.7,1.0,55.775753,37.671938,1
376,1,,5009.252172431727,1,1,9.6,20,10,0,1,5550000,37.4,1.0,55.775793,37.689042,1
377,1,1.0,5946.396384580566,1,3,6,16,,0,5,5999000,30,,55.756356,37.522477,1
378,0,,5918.272658376745,1,1,10,20,13,0,1,6000000,35,1.0,55.753387,37.522998,1
379,1,0.0,4221.847929077985,1,1,9.6,20.1,10,0,2,6000000,35.1,0.0,55.737988,37.677301,1
380,1,1.0,4036.161279049734,1,2,8,21,12,0,5,6100000,34,1.0,55.770613,37.558796,1
381,1,0.0,4221.847929077985,1,1,10,20,10,0,2,6100000,36,1.0,55.737988,37.677301,1
382,0,1.0,4079.27936420631,1,4,–,15,6,1,4,6258687,25.5,1.0,55.775753,37.671938,1
383,0,,4079.27936420631,1,4,–,25.5,6,1,,6258687,25.5,1.0,55.775753,37.671938,1
384,0,,4079.27936420631,1,2,–,32.6,6,1,,6285999,32.6,1.0,55.775753,37.671938,1
385,0,1.0,4079.27936420631,1,3,–,17,6,1,4,6325576,30,1.0,55.775753,37.671938,1
386,0,1.0,4101.4864724919,1,3,–,29.5,5,0,6,6325576,29.5,1.0,55.775824,37.67228,1
387,0,,4079.27936420631,1,3,–,22.3,6,1,,6355668,22.3,1.0,55.775753,37.671938,1
388,0,1.0,4079.27936420631,1,3,–,18,6,1,4,6437035,33.5,1.0,55.775753,37.671938,1
389,0,1.0,4079.27936420631,1,4,–,16,6,1,4,6449418,28.5,1.0,55.775753,37.671938,1
390,0,,4079.27936420631,1,4,–,29.5,6,1,,6449418,29.5,1.0,55.775753,37.671938,1
391,0,,4079.27936420631,1,3,–,28.2,6,1,,6467402,28.2,1.0,55.775753,37.671938,1
392,1,1.0,4177.9299880983135,1,6,19,106,5,0,1,138817879,163,1.0,55.726893,37.574345,4
393,0,1.0,3716.069853090493,1,7,8,38.5,7,0,1,38000000,54.2,1.0,55.722142,37.618569,2
394,0,,2714.941563033263,1,3,6.7,27.5,5,0,9,6000000,42.7,1.0,55.768881,37.653864,2
395,1,1.0,3716.069853090493,1,1,–,1,9,0,0,1730000,194.2,1.0,55.722142,37.618569,5
396,0,,4079.27936420631,1,3,–,22.7,6,1,,4403057,22.7,1.0,55.775753,37.671938,1
397,0,,4079.27936420631,1,2,–,17.3,6,1,,4585315,17.3,1.0,55.775753,37.671938,1
398,0,1.0,4079.27936420631,1,2,–,10,6,1,5,4814581,17.3,1.0,55.775753,37.671938,1
399,0,1.0,4124.346867407559,1,2,–,17.3,5,0,6,4814581,17.3,1.0,55.776294,37.672163,1
400,0,,4491.400014214087,1,1,7,20,4,0,9,5300000,32,1.0,55.730101,37.673214,1
401,0,1.0,4079.27936420631,1,5,–,10,6,1,5,5377566,18.3,1.0,55.775753,37.671938,1
402,0,1.0,4124.346867407559,1,2,–,23.7,5,0,6,5496232,23.7,1.0,55.776294,37.672163,1
403,0,,4079.27936420631,1,2,–,23.7,6,1,,5496232,23.7,1.0,55.775753,37.671938,1
404,1,,5009.252172431727,1,1,9.6,20,10,0,1,5550000,37.4,1.0,55.775793,37.689042,1
405,1,1.0,5946.396384580566,1,3,6,16,,0,5,5999000,30,,55.756356,37.522477,1
406,0,,5918.272658376745,1,1,10,20,13,0,1,6000000,35,1.0,55.753387,37.522998,1
407,1,0.0,4221.847929077985,1,1,9.6,20.1,10,0,2,6000000,35.1,0.0,55.737988,37.677301,1
408,1,1.0,4036.161279049734,1,2,8,21,12,0,5,6100000,34,1.0,55.770613,37.558796,1
409,1,0.0,4221.847929077985,1,1,10,20,10,0,2,6100000,36,1.0,55.737988,37.677301,1
410,0,1.0,4079.27936420631,1,4,–,15,6,1,4,6258687,25.5,1.0,55.775753,37.671938,1
411,0,,4079.27936420631,1,4,–,25.5,6,1,,6258687,25.5,1.0,55.775753,37.671938,1
412,0,,4079.27936420631,1,2,–,32.6,6,1,,6285999,32.6,1.0,55.775753,37.671938,1
413,0,1.0,4079.27936420631,1,3,–,17,6,1,4,6325576,30,1.0,55.775753,37.671938,1
414,0,1.0,4101.4864724919,1,3,–,29.5,5,0,6,6325576,29.5,1.0,55.775824,37.67228,1
415,0,,4079.27936420631,1,3,–,22.3,6,1,,6355668,22.3,1.0,55.775753,37.671938,1
416,0,1.0,4079.27936420631,1,3,–,18,6,1,4,6437035,33.5,1.0,55.775753,37.671938,1
417,0,1.0,4079.27936420631,1,4,–,16,6,1,4,6449418,28.5,1.0,55.775753,37.671938,1
418,0,,4079.27936420631,1,4,–,29.5,6,1,,6449418,29.5,1.0,55.775753,37.671938,1
419,0,,4079.27936420631,1,3,–,28.2,6,1,,6467402,28.2,1.0,55.775753,37.671938,1
420,1,,2930.641144630727,1,7,11,65,2,0,1,78000000,123,1.0,55.779859,37.599372,3
421,1,1.0,5018.100275201607,1,8,11,42,10,0,2,34000000,78,1.0,55.756427,37.537317,2
422,0,,3042.9280656992814,1,3,–,–,9,0,7,114751469,179.6,1.0,55.735941,37.583598,4
423,1,1.0,3716.069853090493,1,1,–,1,9,0,0,1730000,194.2,1.0,55.722142,37.618569,5
424,0,,4079.27936420631,1,3,–,22.7,6,1,,4403057,22.7,1.0,55.775753,37.671938,1
425,0,,4079.27936420631,1,2,–,17.3,6,1,,4585315,17.3,1.0,55.775753,37.671938,1
426,0,1.0,4079.27936420631,1,2,–,10,6,1,5,4814581,17.3,1.0,55.775753,37.671938,1
427,0,1.0,4124.346867407559,1,2,–,17.3,5,0,6,4814581,17.3,1.0,55.776294,37.672163,1
428,0,,4491.400014214087,1,1,7,20,4,0,9,5300000,32,1.0,55.730101,37.673214,1
429,0,1.0,4079.27936420631,1,5,–,10,6,1,5,5377566,18.3,1.0,55.775753,37.671938,1
430,0,1.0,4124.346867407559,1,2,–,23.7,5,0,6,5496232,23.7,1.0,55.776294,37.672163,1
431,0,,4079.27936420631,1,2,–,23.7,6,1,,5496232,23.7,1.0,55.775753,37.671938,1
432,1,,5009.252172431727,1,1,9.6,20,10,0,1,5550000,37.4,1.0,55.775793,37.689042,1
433,1,1.0,5946.396384580566,1,3,6,16,,0,5,5999000,30,,55.756356,37.522477,1
434,0,,5918.272658376745,1,1,10,20,13,0,1,6000000,35,1.0,55.753387,37.522998,1
435,1,0.0,4221.847929077985,1,1,9.6,20.1,10,0,2,6000000,35.1,0.0,55.737988,37.677301,1
436,1,1.0,4036.161279049734,1,2,8,21,12,0,5,6100000,34,1.0,55.770613,37.558796,1
437,1,0.0,4221.847929077985,1,1,10,20,10,0,2,6100000,36,1.0,55.737988,37.677301,1
438,0,1.0,4079.27936420631,1,4,–,15,6,1,4,6258687,25.5,1.0,55.775753,37.671938,1
439,0,,4079.27936420631,1,4,–,25.5,6,1,,6258687,25.5,1.0,55.775753,37.671938,1
440,0,,4079.27936420631,1,2,–,32.6,6,1,,6285999,32.6,1.0,55.775753,37.671938,1
441,0,1.0,4079.27936420631,1,3,–,17,6,1,4,6325576,30,1.0,55.775753,37.671938,1
442,0,1.0,4101.4864724919,1,3,–,29.5,5,0,6,6325576,29.5,1.0,55.775824,37.67228,1
443,0,,4079.27936420631,1,3,–,22.3,6,1,,6355668,22.3,1.0,55.775753,37.671938,1
444,0,1.0,4079.27936420631,1,3,–,18,6,1,4,6437035,33.5,1.0,55.775753,37.671938,1
445,0,1.0,4079.27936420631,1,4,–,16,6,1,4,6449418,28.5,1.0,55.775753,37.671938,1
446,0,,4079.27936420631,1,4,–,29.5,6,1,,6449418,29.5,1.0,55.775753,37.671938,1
447,0,,4079.27936420631,1,3,–,28.2,6,1,,6467402,28.2,1.0,55.775753,37.671938,1
448,0,1.0,2140.455679780717,1,2,8,44.3,5,1,6,32136000,67.8,1.0,55.736909,37.62599,1
449,0,0.0,2714.941563033263,1,4,7,30,4,0,8,12000000,41.9,1.0,55.768881,37.653864,2
450,0,,1664.658335430972,1,5,23,93,8,0,7,76000000,156,1.0,55.749486,37.593183,3
451,1,1.0,3716.069853090493,1,1,–,1,9,0,0,1730000,194.2,1.0,55.722142,37.618569,5
452,0,,4079.27936420631,1,3,–,22.7,6,1,,4403057,22.7,1.0,55.775753,37.671938,1
453,0,,4079.27936420631,1,2,–,17.3,6,1,,4585315,17.3,1.0,55.775753,37.671938,1
454,0,1.0,4079.27936420631,1,2,–,10,6,1,5,4814581,17.3,1.0,55.775753,37.671938,1
455,0,1.0,4124.346867407559,1,2,–,17.3,5,0,6,4814581,17.3,1.0,55.776294,37.672163,1
456,0,,4491.400014214087,1,1,7,20,4,0,9,5300000,32,1.0,55.730101,37.673214,1
457,0,1.0,4079.27936420631,1,5,–,10,6,1,5,5377566,18.3,1.0,55.775753,37.671938,1
458,0,1.0,4124.346867407559,1,2,–,23.7,5,0,6,5496232,23.7,1.0,55.776294,37.672163,1
459,0,,4079.27936420631,1,2,–,23.7,6,1,,5496232,23.7,1.0,55.775753,37.671938,1
460,1,,5009.252172431727,1,1,9.6,20,10,0,1,5550000,37.4,1.0,55.775793,37.689042,1
461,1,1.0,5946.396384580566,1,3,6,16,,0,5,5999000,30,,55.756356,37.522477,1
462,0,,5918.272658376745,1,1,10,20,13,0,1,6000000,35,1.0,55.753387,37.522998,1
463,1,0.0,4221.847929077985,1,1,9.6,20.1,10,0,2,6000000,35.1,0.0,55.737988,37.677301,1
464,1,1.0,4036.161279049734,1,2,8,21,12,0,5,6100000,34,1.0,55.770613,37.558796,1
465,1,0.0,4221.847929077985,1,1,10,20,10,0,2,6100000,36,1.0,55.737988,37.677301,1
466,0,1.0,4079.27936420631,1,4,–,15,6,1,4,6258687,25.5,1.0,55.775753,37.671938,1
467,0,,4079.27936420631,1,4,–,25.5,6,1,,6258687,25.5,1.0,55.775753,37.671938,1
468,0,,4079.27936420631,1,2,–,32.6,6,1,,6285999,32.6,1.0,55.775753,37.671938,1
469,0,1.0,4079.27936420631,1,3,–,17,6,1,4,6325576,30,1.0,55.775753,37.671938,1
470,0,1.0,4101.4864724919,1,3,–,29.5,5,0,6,6325576,29.5,1.0,55.775824,37.67228,1
471,0,,4079.27936420631,1,3,–,22.3,6,1,,6355668,22.3,1.0,55.775753,37.671938,1
472,0,1.0,4079.27936420631,1,3,–,18,6,1,4,6437035,33.5,1.0,55.775753,37.671938,1
473,0,1.0,4079.27936420631,1,4,–,16,6,1,4,6449418,28.5,1.0,55.775753,37.671938,1
474,0,,4079.27936420631,1,4,–,29.5,6,1,,6449418,29.5,1.0,55.775753,37.671938,1
475,0,,4079.27936420631,1,3,–,28.2,6,1,,6467402,28.2,1.0,55.775753,37.671938,1
476,1,1.0,3066.6191337641185,1,3,18,94,8,0,7,109013895,179.6,1.0,55.735368,37.584119,4
477,1,0.0,4569.0913312167895,1,1,7,29,6,0,4,12200000,47,1.0,55.770902,37.685251,2
478,0,1.0,2403.3156695580087,1,2,–,58,6,1,1,67688057,118,1.0,55.741432,37.646568,3
479,1,1.0,3716.069853090493,1,1,–,1,9,0,0,1730000,194.2,1.0,55.722142,37.618569,5
480,0,,4079.27936420631,1,3,–,22.7,6,1,,4403057,22.7,1.0,55.775753,37.671938,1
481,0,,4079.27936420631,1,2,–,17.3,6,1,,4585315,17.3,1.0,55.775753,37.671938,1
482,0,1.0,4079.27936420631,1,2,–,10,6,1,5,4814581,17.3,1.0,55.775753,37.671938,1
483,0,1.0,4124.346867407559,1,2,–,17.3,5,0,6,4814581,17.3,1.0,55.776294,37.672163,1
484,0,,4491.400014214087,1,1,7,20,4,0,9,5300000,32,1.0,55.730101,37.673214,1
485,0,1.0,4079.27936420631,1,5,–,10,6,1,5,5377566,18.3,1.0,55.775753,37.671938,1
486,0,1.0,4124.346867407559,1,2,–,23.7,5,0,6,5496232,23.7,1.0,55.776294,37.672163,1
487,0,,4079.27936420631,1,2,–,23.7,6,1,,5496232,23.7,1.0,55.775753,37.671938,1
488,1,,5009.252172431727,1,1,9.6,20,10,0,1,5550000,37.4,1.0,55.775793,37.689042,1
489,1,1.0,5946.396384580566,1,3,6,16,,0,5,5999000,30,,55.756356,37.522477,1
490,0,,5918.272658376745,1,1,10,20,13,0,1,6000000,35,1.0,55.753387,37.522998,1
491,1,0.0,4221.847929077985,1,1,9.6,20.1,10,0,2,6000000,35.1,0.0,55.737988,37.677301,1
492,1,1.0,4036.161279049734,1,2,8,21,12,0,5,6100000,34,1.0,55.770613,37.558796,1
493,1,0.0,4221.847929077985,1,1,10,20,10,0,2,6100000,36,1.0,55.737988,37.677301,1
494,0,1.0,4079.27936420631,1,4,–,15,6,1,4,6258687,25.5,1.0,55.775753,37.671938,1
495,0,,4079.27936420631,1,4,–,25.5,6,1,,6258687,25.5,1.0,55.775753,37.671938,1
496,0,,4079.27936420631,1,2,–,32.6,6,1,,6285999,32.6,1.0,55.775753,37.671938,1
497,0,1.0,4079.27936420631,1,3,–,17,6,1,4,6325576,30,1.0,55.775753,37.671938,1
498,0,1.0,4101.4864724919,1,3,–,29.5,5,0,6,6325576,29.5,1.0,55.775824,37.67228,1
499,0,,4079.27936420631,1,3,–,22.3,6,1,,6355668,22.3,1.0,55.775753,37.671938,1
500,0,1.0,4079.27936420631,1,3,–,18,6,1,4,6437035,33.5,1.0,55.775753,37.671938,1
501,0,1.0,4079.27936420631,1,4,–,16,6,1,4,6449418,28.5,1.0,55.775753,37.671938,1
502,0,,4079.27936420631,1,4,–,29.5,6,1,,6449418,29.5,1.0,55.775753,37.671938,1
503,0,,4079.27936420631,1,3,–,28.2,6,1,,6467402,28.2,1.0,55.775753,37.671938,1
504,1,1.0,4126.20425113886,1,9,20,120,7,0,1,134866222,147,1.0,55.723699,37.583697,3
505,0,,1439.7315543665554,1,2,–,–,5,0,8,163565568,128,1.0,55.763493,37.599319,3
506,1,,4941.017548918167,1,5,9,52.8,,0,5,14300000,80,,55.761426,37.539221,3
507,1,1.0,3716.069853090493,1,1,–,1,9,0,0,1730000,194.2,1.0,55.722142,37.618569,5
508,0,,4079.27936420631,1,3,–,22.7,6,1,,4403057,22.7,1.0,55.775753,37.671938,1
509,0,,4079.27936420631,1,2,–,17.3,6,1,,4585315,17.3,1.0,55.775753,37.671938,1
510,0,1.0,4079.27936420631,1,2,–,10,6,1,5,4814581,17.3,1.0,55.775753,37.671938,1
511,0,1.0,4124.346867407559,1,2,–,17.3,5,0,6,4814581,17.3,1.0,55.776294,37.672163,1
512,0,,4491.400014214087,1,1,7,20,4,0,9,5300000,32,1.0,55.730101,37.673214,1
513,0,1.0,4079.27936420631,1,5,–,10,6,1,5,5377566,18.3,1.0,55.775753,37.671938,1
514,0,1.0,4124.346867407559,1,2,–,23.7,5,0,6,5496232,23.7,1.0,55.776294,37.672163,1
515,0,,4079.27936420631,1,2,–,23.7,6,1,,5496232,23.7,1.0,55.775753,37.671938,1
516,1,,5009.252172431727,1,1,9.6,20,10,0,1,5550000,37.4,1.0,55.775793,37.689042,1
517,1,1.0,5946.396384580566,1,3,6,16,,0,5,5999000,30,,55.756356,37.522477,1
518,0,,5918.272658376745,1,1,10,20,13,0,1,6000000,35,1.0,55.753387,37.522998,1
519,1,0.0,4221.847929077985,1,1,9.6,20.1,10,0,2,6000000,35.1,0.0,55.737988,37.677301,1
520,1,1.0,4036.161279049734,1,2,8,21,12,0,5,6100000,34,1.0,55.770613,37.558796,1
521,1,0.0,4221.847929077985,1,1,10,20,10,0,2,6100000,36,1.0,55.737988,37.677301,1
522,0,1.0,4079.27936420631,1,4,–,15,6,1,4,6258687,25.5,1.0,55.775753,37.671938,1
523,0,,4079.27936420631,1,4,–,25.5,6,1,,6258687,25.5,1.0,55.775753,37.671938,1
524,0,,4079.27936420631,1,2,–,32.6,6,1,,6285999,32.6,1.0,55.775753,37.671938,1
525,0,1.0,4079.27936420631,1,3,–,17,6,1,4,6325576,30,1.0,55.775753,37.671938,1
